,digitPMTID,digitTime,digitCharge
176,"[0, 6, 8, 9, 13, 18, 20, 21, 25, 29, 34, 49, 52, 53, 54, 58, 59, 60, 62, 63, 66, 67, 68, 70, 71, 72, 73, 74, 75, 78, 80, 81, 83, 85, 86, 87, 88, 94, 96, 97, 102, 103, 104, 108, 110, 116, 121, 124, 130, 143, 151, 171, 209, 219]","[346.311, 334.8420074074074, 345.1770970149254, 502.34857894736837, 336.685513592233, 336.2642030927835, 337.16259999999994, 337.38253333333336, 343.2291, 344.6029476190476, 500.95129999999995, 336.24513434343436, 335.6716488188976, 351.25737209302326, 344.86602127659575, 337.87482346368716, 338.1108461538462, 339.8323333333333, 338.07481612903223, 339.7545129032258, 344.9161545454545, 337.3474111111111, 336.6225913907285, 338.02106363636364, 338.05936292134834, 336.7089689655173, 337.3477262910798, 337.00827692307695, 338.22320082644626, 338.3525272727273, 336.90664634146344, 336.59903404255317, 337.51737692307694, 338.42833418803417, 337.3865666666667, 337.46793076923075, 337.15314199134195, 337.14117883597885, 337.25254576271186, 336.84429008264465, 354.0221789473684, 336.93765263157894, 336.71820588235295, 339.8714746835443, 336.2605, 344.44693333333333, 335.55027757009344, 341.416947826087, 333.4698857142856, 347.7581951456311, 344.96770000000004, 349.12749999999994, 373.7914285714286, 337.15331304347825]","[1.42578125, 1.2939453125001066, 1.4648437499999467, 1.2255859374998934, 5.463867187499893, 3.125, 0.3955078125000533, 1.6796874999998934, 1.455078125, 2.2070312500001066, 0.9619140625000533, 2.2460937499998934, 2.9882812500001066, 2.2998046875001066, 0.5419921875, 3.90625, 1.3476562499998934, 2.021484375, 0.9326171875000533, 1.8554687500001066, 1.5673828125000533, 10.976562499999947, 6.782226562500107, 1.4208984375000533, 1.5869140625, 6.303710937499947, 3.3740234375000533, 9.355468750000107, 3.408203125, 4.550781249999893, 3.8574218749999467, 1.6210937500001066, 3.9843749999999467, 1.6162109375001066, 6.796875000000053, 4.335937500000053, 10.053710937500107, 4.946289062500107, 9.39453125, 6.108398437499893, 3.2812500000000533, 2.8710937499998934, 2.75390625, 1.552734375, 1.6259765625, 1.9873046874999467, 2.1191406250000533, 2.3046875, 0.8642578125000533, 1.6650390624998934, 1.1474609374999467, 0.9277343750000533, 1.2744140624998934, 2.3486328125]"
177,"[3, 6, 13, 18, 20, 21, 23, 26, 51, 59, 61, 65, 67, 68, 70, 71, 72, 73, 74, 75, 78, 80, 81, 83, 86, 87, 88, 91, 94, 96, 102, 103, 104, 107, 108, 118, 123, 126, 145, 149, 161, 172, 189, 223, 224]","[56.54161304347828, 337.7222190476191, 334.9004111111111, 364.89591818181816, 336.2226465116279, 330.6387384615385, 342.75329999999997, 347.4355488372093, 335.5590235294118, 337.5261428571429, 336.3623, 336.81241428571434, 336.14942340425534, 336.3857074074074, 339.68045757575754, 340.30024545454546, 337.93962727272725, 337.56512073578597, 337.09631570247933, 337.8713, 338.7085388535032, 337.13729389312977, 336.5829764705882, 337.195314084507, 338.4687043478261, 369.0124777777778, 336.84453504273506, 338.7107, 336.5686013605442, 338.24060276816607, 337.7831, 339.2277111111111, 336.29554081632654, 337.0857923076923, 336.23126, 449.21824, 333.8935, 347.3423206896552, 345.38646666666665, 345.88056521739134, 518.1151306306306, 347.69634444444443, 363.3576859649123, 663.9728355932203, 346.4319173913044]","[2.2314453124999467, 0.8935546874999467, 4.252929687500053, 1.4990234375000533, 2.6464843749999467, 3.0078125, 3.486328125, 2.0605468750001066, 1.630859375, 1.8994140625000533, 4.2578125, 2.2265624999998934, 3.828125, 8.964843750000053, 0.7861328125, 0.05371093749994671, 12.890625, 7.402343749999893, 7.641601562500107, 4.35546875, 3.1005859375, 5.312500000000053, 5.922851562499893, 4.184570312500107, 1.4892578125000533, 1.7822265624999467, 2.2656250000000533, 1.8896484375000533, 2.7441406249999467, 4.194335937500053, 3.9453125, 0.8496093749999467, 2.8369140625000533, 1.6113281250000533, 4.594726562499893, 2.1044921875001066, 2.2070312500000533, 0.7128906250000533, 1.6210937500001066, 2.1533203124999467, 1.6113281250001066, 2.3486328124998934, 4.086914062499947, 2.9150390624998934, 1.6699218749999467]"
178,"[2, 6, 20, 52, 54, 55, 59, 60, 62, 66, 67, 72, 73, 74, 78, 80, 81, 83, 85, 86, 87, 88, 94, 96, 102, 103, 105, 108, 109, 124, 142, 143, 172, 185, 189, 224, 236]","[336.5928333333334, 336.2114421052632, 336.8553317073171, 336.0729462686567, 342.9169569892473, 355.9428422535211, 335.9138979591836, 338.66920408163264, 337.6578912408759, 337.17702768361585, 336.6449857142857, 337.0328701492537, 337.49232222222224, 337.2136146341463, 337.46913333333333, 337.11496153846156, 337.6750727272727, 340.6479216216216, 337.36293736263735, 352.87450144927533, 337.40465189003436, 336.95212679738563, 336.72639205298015, 337.68494285714286, 337.63167623318384, 335.97906575342466, 340.4887350877193, 357.55734615384614, 361.0648212121213, 338.4601, 342.98928450704227, 344.2566047619048, 329.31213529411764, 345.3050111111111, 346.44179056603775, -58.0333, 343.9375727272727]","[1.2353515625, 1.0742187499998934, 4.067382812500053, 2.265625, 1.5771484374998934, 2.5634765625000533, 0.8349609375001066, 2.3730468750000533, 2.0751953124999467, 6.1572265625, 1.2939453124999467, 5.717773437499947, 5.424804687499893, 2.03125, 3.623046875, 4.121093750000107, 8.032226562499947, 0.3759765624999467, 4.9365234375, 2.5244140625000533, 6.894531249999893, 4.702148437499947, 4.033203124999893, 8.720703124999947, 6.933593749999893, 4.609375, 2.1289062499999467, 2.5878906250001066, 0.6054687499998934, 1.9873046874998934, 2.1240234375001066, 1.5771484375000533, 2.0166015624999467, 2.0458984374998934, 1.9384765624999467, 1.396484375, 2.5732421874999467]"
179,"[5, 6, 13, 20, 25, 49, 50, 53, 58, 61, 62, 66, 67, 68, 71, 72, 73, 74, 75, 78, 80, 81, 83, 86, 87, 88, 94, 96, 97, 101, 102, 103, 108, 111, 116, 120, 123, 125, 126, 144, 145, 166, 172, 173, 174, 183, 185, 215, 228, 231]","[344.3489846153846, 340.22554339622644, 335.8528714285714, 336.53462816901407, 335.22829540229884, 336.65392222222226, 337.48840000000007, 334.9956666666667, 337.5186, 336.1317736842105, 335.7554094890511, 337.6402652173913, 336.7525574514039, 336.2287242424242, 337.86525555555556, 337.3571857142857, 336.8637, 336.72959393939396, 338.0295278481013, 339.00131181102364, 337.58018253968254, 338.62232631578945, 337.4841064516129, 338.0808482758621, 562.9594640449438, 337.77058048780486, 337.2530787878788, 338.2087003215434, 337.3367296296296, 337.00730458015266, 335.9020754098361, 336.7283647058823, 335.83568181818185, 336.2434, 335.05440000000004, 339.6680025316456, 345.89149999999995, 342.215876056338, 249.3496405940594, 346.4826148148148, 348.37614188034183, 349.05418965517237, 347.0439, 346.53426666666667, 347.9750431372549, 347.0996016393442, 360.7315507936508, 333.78714444444444, 208.8236087719298, 343.72357777777773]","[2.1093749999998934, 3.6865234374999467, 2.5048828124999467, 6.591796874999893, 2.3632812500000533, 2.0068359374998934, 1.1035156249998934, 1.4404296875, 4.741210937499893, 1.0156250000001066, 2.3046874999998934, 1.7626953124999467, 12.158203125, 1.9677734375, 1.4648437499999467, 5.415039062500107, 6.3720703125, 3.7402343749999467, 9.775390625000107, 2.080078125, 3.7939453125000533, 5.810546875, 9.443359374999893, 7.441406249999893, 2.2167968749998934, 6.000976562499893, 2.3291015625001066, 6.865234374999893, 5.991210937500053, 6.464843750000107, 2.8417968750000533, 3.73046875, 1.6748046874998934, 0.9179687499999467, 2.1337890624998934, 2.0898437499998934, 2.3730468750000533, 1.7285156249998934, 2.0263671875000533, 1.9482421875000533, 1.7138671875000533, 1.9238281250000533, 2.4707031250000533, 1.4941406249998934, 1.4892578125000533, 2.1289062500000533, 1.3281249999999467, 1.9531249999998934, 2.958984375, 1.2841796875001066]"
180,"[2, 6, 13, 20, 34, 39, 61, 65, 67, 68, 71, 72, 73, 74, 75, 78, 80, 81, 83, 85, 86, 87, 88, 94, 96, 97, 99, 103, 109, 110, 114, 130, 142, 144, 152, 169, 172, 186, 205, 216]","[342.371880952381, 335.7869076923077, 335.4914212121212, 336.79981428571426, 112.05846049382716, 372.36, 347.6165857142857, 365.2992977011494, 336.29839230769227, 339.8679184971098, 338.677319047619, 337.1037253968254, 337.60195882352946, 336.63174340836014, 336.78436122448977, 337.24209834254145, 337.40153896103897, 365.84581869158876, 337.7465040816326, 338.97682582159626, 337.6820511627907, 361.3807, 337.59047924528306, 339.3082769230769, 502.71141445783127, 336.9439372093023, 346.36013529411764, 337.17683529411767, 341.95423846153847, 336.46203846153844, 336.29369999999994, 372.01982535211266, 347.29876435643564, 198.45338677685947, 348.3641, 351.22620588235293, 329.0019689655172, 372.11339999999996, 365.28324444444445, 334.95928837209306]","[1.899414062499947, 2.7539062499999467, 2.5, 4.589843750000053, 1.8359375000000533, 0.6884765624999467, 2.91015625, 1.2890625, 3.3789062500000533, 2.1630859374998934, -0.014648437499893419, 2.3144531249999467, 2.9345703124998934, 11.420898437499947, 7.001953125, 3.5351562500001066, 6.884765624999893, 1.8945312499998934, 9.350585937500107, 3.5498046875, 8.198242187499947, 2.1533203125, 4.614257812499893, 2.3095703125, 3.0175781250000533, 6.303710937499893, 2.2900390625000533, 2.2460937499998934, 1.8164062500001066, 1.7236328124999467, 1.7333984375, 2.2070312500000533, 1.9384765624998934, 1.8505859375, 1.7431640624999467, 1.9580078125000533, 2.7441406249998934, 2.4267578125001066, 2.4999999999999467, 1.2499999999999467]"
181,"[3, 12, 13, 20, 32, 41, 52, 53, 54, 59, 60, 61, 65, 66, 67, 68, 70, 72, 73, 74, 75, 78, 80, 81, 83, 87, 88, 94, 96, 97, 101, 102, 103, 106, 108, 118, 139, 151, 160, 173, 214, 215, 216, 219]","[335.97834220183483, 347.12974117647065, 341.9893, 335.667, 100.69386756756754, 380.11120000000005, 336.65307719298244, 336.9746140350877, 335.64151798561153, 336.5944736842106, 336.1226363636364, 335.56896666666665, 336.22058235294116, 337.75146335877866, 336.8019727272727, 337.2603740740741, 344.2910829787234, 337.207387804878, 337.4349, 368.0800360655738, 336.70028876404496, 338.7669926605505, 339.77303012048196, 336.63672753623183, 337.7428217391304, 336.77527142857144, 336.8825185628742, 340.8061009009009, 336.63143951473137, 337.53589999999997, 337.15297692307695, 336.26460000000003, 336.7457943127962, 349.0079052631579, 335.9571363636364, 475.1622429906542, 345.05843448275857, 348.9859857142857, 346.7756851851851, 329.3254285714286, 341.6433417721519, 339.92573797468356, 334.49722857142865, 335.8593999999999]","[2.646484375, 3.5498046874998934, 1.4648437499998934, 4.262695312500053, 1.9482421875000533, 1.8115234374999467, 2.3339843749999467, 1.7041015624999467, 3.9453124999999467, 2.4804687499998934, 3.3251953124998934, 2.0556640625, 7.841796874999893, 2.7001953124998934, 2.9443359375000533, 1.46484375, 2.4121093749998934, 2.0117187500000533, 3.3642578125, 4.252929687500053, 7.939453124999893, 3.7255859374998934, 1.8505859374998934, 4.003906250000107, 3.4374999999999467, 2.4365234374999467, 3.9648437499998934, 1.5087890624998934, 11.640624999999893, 4.819335937499893, 0.87890625, 5.141601562499893, 3.9013671875000533, 1.0498046874998934, 1.5332031249999467, 2.0507812499999467, 0.4833984375000533, 2.0605468750000533, 1.2060546875000533, 2.2607421874998934, 1.5283203125, 2.294921875, 1.8261718749998934, 0.8886718750001066]"
182,"[3, 10, 12, 15, 18, 21, 23, 49, 58, 61, 62, 65, 67, 68, 70, 72, 73, 74, 75, 78, 80, 81, 83, 85, 86, 87, 91, 94, 96, 97, 99, 101, 102, 103, 104, 107, 108, 110, 114, 118, 124, 125, 139, 143, 164, 172, 181, 194, 214, 216, 238]","[343.3573, 380.5629769230769, 334.02206315789476, 331.81935217391305, 336.7096555555555, 350.7311784946237, 336.0169904761905, 344.7267, 337.87330967741934, 336.5309419753086, 336.8403, 339.69563567251464, 336.91476015037597, 337.24392237762237, 338.3864142857143, 338.60154788732393, 337.28920303030304, 336.52456893203885, 337.23474827586205, 338.60737894736843, 338.34335714285714, 336.6602210526316, 337.60492068965516, 337.0741461538462, 337.6438, 339.2210703703704, 339.06311739130433, 337.7625333333333, 336.3758, 351.61209999999994, 476.69386447230926, 337.30154835164836, 338.40294567901236, 338.93513658536585, 336.531987394958, 368.64440630630634, 337.2984411764706, 340.5678684210526, 344.1996555555555, 448.17571428571426, 343.5957746031746, 335.70986666666664, 348.8173999999999, 346.43189298245613, 348.31224444444445, 329.18267551020404, 348.4915727272726, 342.5874923076923, 335.59949206349205, -71.25786197183098, 345.1839782608696]","[2.0556640624999467, 1.1328125, 1.8798828124998934, 1.7236328125, 1.8994140625, 1.5624999999998934, 3.5400390625, 1.4404296875000533, 3.0712890625, 2.0703124999998934, 0.8984375, 2.0312499999999467, 5.805664062499893, 7.407226562500053, 1.865234375000053, 2.5000000000000533, 7.460937500000107, 3.8574218749999467, 9.287109375, 1.8652343750000533, 1.943359375, 2.8613281249998934, 4.31640625, 1.7480468750001066, 2.8710937499998934, 1.3134765624999467, 1.1523437499999467, 2.3730468750000533, 0.8447265625, 1.3330078125001066, 5.415039062500053, 1.6650390624998934, 3.9501953124998934, 1.2158203125001066, 4.4677734375, 1.9921875000001066, 2.7832031249998934, 0.9326171874999467, 2.8906250000001066, 2.2558593750000533, 2.0410156250000533, 2.236328125, 1.4892578125001066, 3.0078125000001066, 1.8750000000001066, 2.2705078125000533, 0.7177734375001066, 1.1035156250000533, 1.5917968750001066, 1.89453125, 0.9375]"
183,"[8, 12, 13, 15, 20, 25, 26, 39, 50, 58, 60, 66, 67, 68, 70, 73, 74, 75, 78, 80, 81, 85, 86, 87, 88, 94, 96, 97, 101, 102, 103, 110, 123, 124, 125, 128, 167, 173, 182, 185, 187, 203, 210]","[355.16071052631577, 335.501055319149, 335.5933828402367, 574.5449844036697, 338.09957872340425, 348.5166609756098, 442.6216084507042, 333.03, 335.72292252252254, 358.2500385964912, 336.60900000000004, 337.33497299703265, 336.6197858725762, 336.0181699186992, 337.6782714285714, 336.5044172413793, 336.7568225165563, 336.4943508474576, 339.48230602409643, 338.53916666666663, 336.2226411214953, 338.18844814814815, 336.2820376811594, 337.97422, 337.6018, 337.0863538461538, 336.8684666666667, 337.438382051282, 337.2428577464789, 337.702075409836, 338.25717142857144, 337.5107325581395, 338.80688461538466, 340.4239513513514, 346.0719272727273, 346.594375308642, 346.8459721649485, 360.2785940594059, 346.9277732394366, 346.5809769230769, 348.54645, 343.65274680851064, 344.4874857142857]","[1.3671874999999467, 1.3623046875, 2.2363281249998934, 1.7724609374998934, 2.1875, 3.4423828124999467, 1.9433593750000533, 1.2890625, 1.5917968749998934, 2.8320312500001066, 2.3779296875, 6.704101562500053, 10.092773437499893, 4.785156249999893, 6.425781250000053, 7.333984374999893, 6.5625, 6.108398437499947, 3.8623046874999467, 2.9638671875000533, 2.6757812500000533, 4.580078124999893, 2.0703124999999467, 8.383789062500107, 4.365234375, 12.827148437500053, 7.075195312499947, 3.6132812500001066, 3.3496093750000533, 2.0214843750000533, 2.1044921874998934, 1.9726562499999467, 1.4208984374999467, 1.8945312499998934, 3.0078124999999467, 1.2011718749999467, 1.4306640625001066, 1.5478515624999467, 2.0849609375, 1.9677734375001066, 2.6025390625000533, 1.9189453125001066, 3.2666015625]"
184,"[2, 6, 12, 18, 20, 29, 53, 60, 61, 62, 66, 67, 68, 71, 73, 74, 75, 78, 80, 83, 85, 86, 87, 88, 94, 96, 97, 101, 102, 104, 110, 124, 136, 143, 144, 166, 171, 173, 179, 181, 184, 207, 214, 219, 228]","[336.44386781609194, 334.79241818181816, 335.6666701298701, 335.90018695652174, 338.29356969696966, 333.25014999999996, 334.934, 356.88627272727274, 335.1570368421052, 336.19955373134326, 336.63355714285717, 392.5567465116279, 337.4720142857143, 337.26532043795623, 336.08505384615387, 336.3618129032258, 337.5542508196721, 337.187120754717, 337.3475866141732, 337.11404193548384, 342.12280000000004, 338.28801224489797, 336.5351444444445, 336.8639138211382, 336.8182827067669, 336.83145448504985, 337.32087777777775, 336.63456019417475, 337.4071517241379, 337.0228333333333, 336.5075588235294, 323.247, 344.2658442477876, 630.0411285714285, 345.1992802259887, 69.65981578947368, 352.8708673469388, 328.5518181818182, 347.2988363636364, 361.9000575757576, 374.4754677419355, 350.4666268292683, 341.9996363636364, 337.71976363636367, 366.577023076923]","[1.7285156250000533, 1.1279296875001066, 1.4941406250001066, 3.4960937499999467, 1.8798828125000533, 2.7001953125, 2.177734375, 1.9921874999998934, 1.6650390625001066, 2.8417968750000533, 2.24609375, 1.845703125, 3.7548828125, 2.3291015624999467, 3.1689453125000533, 5.776367187499947, 2.3144531250001066, 2.5537109375001066, 6.230468749999947, 2.12890625, 2.9541015624998934, 2.1582031249998934, 4.746093749999893, 2.6708984375, 2.87109375, 11.918945312499947, 5.229492187500107, 3.7158203124999467, 3.9843749999999467, 2.7490234374999467, 2.36328125, 1.4990234374998934, 1.8896484375001066, 2.0947265624998934, 6.71875, 1.7480468750000533, 1.7529296874999467, 1.9287109374998934, 2.1142578125001066, 1.7089843749998934, 1.0937499999998934, 1.7480468749999467, 1.3964843749998934, 3.7011718749998934, 1.1376953125000533]"
185,"[6, 8, 18, 20, 23, 25, 27, 52, 53, 61, 63, 65, 66, 67, 68, 70, 72, 73, 74, 75, 78, 80, 81, 83, 85, 86, 87, 88, 94, 96, 101, 103, 105, 110, 115, 125, 159, 166, 180, 202, 207, 213, 238]","[370.2021, 336.7704393939394, 336.31307435897435, 336.60387272727274, 344.5976807339449, 335.28386190476186, 370.0633217391304, 335.7398, 337.425338028169, 335.54709999999994, 337.4382191489362, 354.3662789473684, 337.50701067961165, 335.17797272727273, 336.65120066225165, 338.3754692307692, 336.6675666666667, 337.96795263157895, 336.67613837535015, 338.4477444444444, 338.0448196078432, 337.01400993377484, 336.6658, 337.79496359447006, 357.40953076923074, 336.74033333333335, 337.9601890510949, 337.27520350877194, 419.624565079365, 338.51301739130434, 339.9441857142857, 338.84037358490565, 343.0068739130435, 370.39627981651375, 336.38349999999997, 347.52856585365856, 346.3711181818182, 346.4587631578947, 347.88006551724135, -47.85026190476193, 350.7875095238095, 334.2816243243243, 345.985205882353]","[1.044921875, 1.6064453125000533, 1.5673828125000533, 1.0644531249999467, 2.734375, 1.2255859375001066, 2.451171875, 2.0849609374999467, 1.9531250000001066, 3.3886718750000533, 2.822265625, 2.7978515625000533, 3.3544921874999467, 1.9140625000000533, 6.73828125, 1.884765625, 3.9599609375001066, 3.3984374999998934, 11.489257812499947, 3.2714843750001066, 1.8017578125, 2.3144531250000533, 5.395507812499893, 5.620117187499947, 3.0615234375000533, 2.5976562499998934, 6.035156250000053, 13.432617187499893, 1.9677734375001066, 8.149414062499893, 1.552734375, 1.8603515625, 1.5771484375, 1.6064453125, 1.8652343750001066, 1.5527343749998934, 2.0898437499999467, 1.8359375000001066, 1.3623046875, 1.5673828125000533, 2.4218750000001066, 1.3476562499998934, 0.9863281249999467]"
